# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1364       1.003790507532e-10       3.109881069975e-12      -7.899288919313e-12       1.132013968969e-14       1.758507208019e-15       5.574599609161e-16      -7.692418806633e-17 
 1365       1.005546130688e-10       3.086992268618e-12      -7.908224710409e-12       1.131670509919e-14       1.753305969695e-15       5.584796116208e-16      -7.639355615370e-17 
 1366       1.007300449689e-10       3.064004146704e-12      -7.915416454034e-12       1.131331803943e-14       1.748123240709e-15       5.594492169473e-16      -7.585780277233e-17 
 1367       1.009051868288e-10       3.040926034799e-12      -7.920852903881e-12       1.130997685755e-14       1.742958915658e-15       5.603677563640e-16      -7.531692990639e-17 
 1368       1.010798780957e-10       3.017767319022e-12      -7.924522781512e-12       1.130667988959e-14       1.737812887909e-15       5.612342043510e-16      -7.477093962773e-17 
 1369       1.012539572863e-10       2.994537441139e-12      -7.926414776322e-12       1.130342546047e-14       1.732685049596e-15       5.620475303915e-16      -7.421983409611e-17 
 1370       1.014272619856e-10       2.971245898674e-12      -7.926517545503e-12       1.130021188395e-14       1.727575291618e-15       5.628066989632e-16      -7.366361555940e-17 
 1371       1.015996288449e-10       2.947902245005e-12      -7.924819714001e-12       1.129703746261e-14       1.722483503634e-15       5.635106695298e-16      -7.310228635378e-17 
 1372       1.017708935804e-10       2.924516089466e-12      -7.921309874483e-12       1.129390048785e-14       1.717409574064e-15       5.641583965328e-16      -7.253584890392e-17 
 1373       1.019408909712e-10       2.901097097450e-12      -7.915976587294e-12       1.129079923984e-14       1.712353390081e-15       5.647488293825e-16      -7.196430572322e-17 
 1374       1.021094688735e-10       2.877654454853e-12      -7.908813349002e-12       1.128773199608e-14       1.707314849260e-15       5.652811784314e-16      -7.138766275309e-17 
 1375       1.022765304304e-10       2.854195254952e-12      -7.899833555961e-12       1.128469705721e-14       1.702293894639e-15       5.657557160078e-16      -7.080593941947e-17 
 1376       1.024419923077e-10       2.830726094560e-12      -7.889055699923e-12       1.128169272142e-14       1.697290480024e-15       5.661729838904e-16      -7.021915868377e-17 
 1377       1.026057707185e-10       2.807253608194e-12      -7.876498414183e-12       1.127871727589e-14       1.692304558374e-15       5.665335281084e-16      -6.962734371383e-17 
 1378       1.027677814223e-10       2.783784468146e-12      -7.862180473858e-12       1.127576899679e-14       1.687336081798e-15       5.668378989501e-16      -6.903051788437e-17 
 1379       1.029279397241e-10       2.760325384548e-12      -7.846120796164e-12       1.127284614924e-14       1.682385001555e-15       5.670866509709e-16      -6.842870477737e-17 
 1380       1.030861604736e-10       2.736883105441e-12      -7.828338440693e-12       1.126994698731e-14       1.677451268051e-15       5.672803430019e-16      -6.782192818250e-17 
 1381       1.032423580644e-10       2.713464416843e-12      -7.808852609691e-12       1.126706975396e-14       1.672534830839e-15       5.674195381585e-16      -6.721021209752e-17 
 1382       1.033964464334e-10       2.690076142813e-12      -7.787682648333e-12       1.126421268107e-14       1.667635638612e-15       5.675048038483e-16      -6.659358072870e-17 
 1383       1.035483390597e-10       2.666725145526e-12      -7.764848045003e-12       1.126137398937e-14       1.662753639208e-15       5.675367117799e-16      -6.597205849121e-17 
 1384       1.036979489640e-10       2.643418325335e-12      -7.740368431572e-12       1.125855188845e-14       1.657888779601e-15       5.675158379710e-16      -6.534567000957e-17 
 1385       1.038451887076e-10       2.620162620839e-12      -7.714263583672e-12       1.125574457674e-14       1.653041005905e-15       5.674427627569e-16      -6.471444011803e-17 
 1386       1.039899703920e-10       2.596965008954e-12      -7.686553420977e-12       1.125295024147e-14       1.648210263367e-15       5.673180707991e-16      -6.407839386100e-17 
 1387       1.041322056575e-10       2.573832504978e-12      -7.657258007477e-12       1.125016705867e-14       1.643396496371e-15       5.671423510931e-16      -6.343755649344e-17 
 1388       1.042718056830e-10       2.550772162660e-12      -7.626397551757e-12       1.124739319313e-14       1.638599648428e-15       5.669161969774e-16      -6.279195348129e-17 
 1389       1.044086811846e-10       2.527791074267e-12      -7.593992407277e-12       1.124462679839e-14       1.633819662182e-15       5.666402061415e-16      -6.214161050186e-17 
 1390       1.045427424154e-10       2.504896370654e-12      -7.560063072643e-12       1.124186601671e-14       1.629056479404e-15       5.663149806344e-16      -6.148655344430e-17 
 1391       1.046738991642e-10       2.482095221327e-12      -7.524630191891e-12       1.123910897908e-14       1.624310040989e-15       5.659411268731e-16      -6.082680840991e-17 
 1392       1.048020607552e-10       2.459394834515e-12      -7.487714554760e-12       1.123635380514e-14       1.619580286956e-15       5.655192556506e-16      -6.016240171265e-17 
 1393       1.049271360466e-10       2.436802457238e-12      -7.449337096972e-12       1.123359860322e-14       1.614867156447e-15       5.650499821447e-16      -5.949335987950e-17 
 1394       1.050490334303e-10       2.414325375370e-12      -7.409518900507e-12       1.123084147029e-14       1.610170587723e-15       5.645339259263e-16      -5.881970965088e-17 
 1395       1.051676608307e-10       2.391970913713e-12      -7.368281193882e-12       1.122808049194e-14       1.605490518162e-15       5.639717109674e-16      -5.814147798105e-17 
 1396       1.052829257042e-10       2.369746436060e-12      -7.325645352428e-12       1.122531374236e-14       1.600826884258e-15       5.633639656502e-16      -5.745869203857e-17 
 1397       1.053947350385e-10       2.347659345265e-12      -7.281632898568e-12       1.122253928431e-14       1.596179621620e-15       5.627113227746e-16      -5.677137920664e-17 
 1398       1.055029953513e-10       2.325717083309e-12      -7.236265502093e-12       1.121975516914e-14       1.591548664966e-15       5.620144195673e-16      -5.607956708356e-17 
 1399       1.056076126898e-10       2.303927131371e-12      -7.189564980439e-12       1.121695943671e-14       1.586933948127e-15       5.612738976900e-16      -5.538328348314e-17 
 1400       1.057084926301e-10       2.282297009893e-12      -7.141553298968e-12       1.121415011542e-14       1.582335404039e-15       5.604904032474e-16      -5.468255643509e-17 
 1401       1.058055402761e-10       2.260834278647e-12      -7.092252571240e-12       1.121132522215e-14       1.577752964746e-15       5.596645867960e-16      -5.397741418543e-17 
 1402       1.058986602586e-10       2.239546536806e-12      -7.041685059296e-12       1.120848276226e-14       1.573186561395e-15       5.587971033525e-16      -5.326788519692e-17 
 1403       1.059877567348e-10       2.218441423010e-12      -6.989873173929e-12       1.120562072958e-14       1.568636124235e-15       5.578886124018e-16      -5.255399814949e-17 
 1404       1.060727333876e-10       2.197526615432e-12      -6.936839474969e-12       1.120273710635e-14       1.564101582614e-15       5.569397779057e-16      -5.183578194059e-17 
 1405       1.061534934242e-10       2.176809831849e-12      -6.882606671552e-12       1.119982986326e-14       1.559582864980e-15       5.559512683114e-16      -5.111326568565e-17 
 1406       1.062299395759e-10       2.156298829708e-12      -6.827197622405e-12       1.119689695935e-14       1.555079898876e-15       5.549237565593e-16      -5.038647871848e-17 
 1407       1.063019740970e-10       2.136001406193e-12      -6.770635336119e-12       1.119393634207e-14       1.550592610938e-15       5.538579200921e-16      -4.965545059168e-17 
 1408       1.063694987640e-10       2.115925398296e-12      -6.712942971426e-12       1.119094594719e-14       1.546120926894e-15       5.527544408625e-16      -4.892021107705e-17 
 1409       1.064324148749e-10       2.096078682879e-12      -6.654143837479e-12       1.118792369884e-14       1.541664771565e-15       5.516140053422e-16      -4.818079016600e-17 
 1410       1.064906232486e-10       2.076469176750e-12      -6.594261394128e-12       1.118486750945e-14       1.537224068857e-15       5.504373045298e-16      -4.743721806996e-17 
 1411       1.065440242234e-10       2.057104836721e-12      -6.533319252198e-12       1.118177527972e-14       1.532798741764e-15       5.492250339595e-16      -4.668952522080e-17 
 1412       1.065925176570e-10       2.037993659684e-12      -6.471341173764e-12       1.117864489864e-14       1.528388712362e-15       5.479778937093e-16      -4.593774227124e-17 
 1413       1.066360029252e-10       2.019143682674e-12      -6.408351072432e-12       1.117547424344e-14       1.523993901812e-15       5.466965884094e-16      -4.518190009525e-17 
 1414       1.066743789213e-10       2.000562982940e-12      -6.344373013614e-12       1.117226117958e-14       1.519614230353e-15       5.453818272507e-16      -4.442202978847e-17 
 1415       1.067075440552e-10       1.982259678009e-12      -6.279431214805e-12       1.116900356072e-14       1.515249617304e-15       5.440343239929e-16      -4.365816266864e-17 
 1416       1.067353962528e-10       1.964241925757e-12      -6.213550045863e-12       1.116569922870e-14       1.510899981058e-15       5.426547969734e-16      -4.289033027595e-17 
 1417       1.067578329548e-10       1.946517924475e-12      -6.146754029283e-12       1.116234601353e-14       1.506565239084e-15       5.412439691151e-16      -4.211856437353e-17 
 1418       1.067747511162e-10       1.929095912937e-12      -6.079067840476e-12       1.115894173337e-14       1.502245307924e-15       5.398025679350e-16      -4.134289694781e-17 
 1419       1.067860472056e-10       1.911984170469e-12      -6.010516308049e-12       1.115548419450e-14       1.497940103188e-15       5.383313255527e-16      -4.056336020894e-17 
 1420       1.067916172041e-10       1.895191017016e-12      -5.941124414076e-12       1.115197119128e-14       1.493649539557e-15       5.368309786988e-16      -3.977998659122e-17 
 1421       1.067913566045e-10       1.878724813208e-12      -5.870917294382e-12       1.114840050618e-14       1.489373530776e-15       5.353022687231e-16      -3.899280875350e-17 
 1422       1.067851604109e-10       1.862593960430e-12      -5.799920238817e-12       1.114476990971e-14       1.485111989656e-15       5.337459416028e-16      -3.820185957957e-17 
 1423       1.067729438645e-10       1.846805575104e-12      -5.728158870847e-12       1.114107742763e-14       1.480864836884e-15       5.321626620529e-16      -3.740720333691e-17 
 1424       1.067547048576e-10       1.831361496490e-12      -5.655659687805e-12       1.113732214553e-14       1.476632027568e-15       5.305527548724e-16      -3.660902950229e-17 
 1425       1.067304621596e-10       1.816262237991e-12      -5.582449526742e-12       1.113350341247e-14       1.472413524958e-15       5.289164609561e-16      -3.580755990124e-17 
 1426       1.067002347485e-10       1.801508309203e-12      -5.508555385910e-12       1.112962057455e-14       1.468209291662e-15       5.272540229554e-16      -3.500301763951e-17 
 1427       1.066640418115e-10       1.787100215908e-12      -5.434004425047e-12       1.112567297482e-14       1.464019289638e-15       5.255656852815e-16      -3.419562710529e-17 
 1428       1.066219027454e-10       1.773038460059e-12      -5.358823965665e-12       1.112165995339e-14       1.459843480199e-15       5.238516941088e-16      -3.338561397150e-17 
 1429       1.065738371569e-10       1.759323539774e-12      -5.283041491339e-12       1.111758084732e-14       1.455681824005e-15       5.221122973781e-16      -3.257320519805e-17 
 1430       1.065198648630e-10       1.745955949320e-12      -5.206684647994e-12       1.111343499069e-14       1.451534281069e-15       5.203477448000e-16      -3.175862903405e-17 
 1431       1.064600058917e-10       1.732936179106e-12      -5.129781244193e-12       1.110922171455e-14       1.447400810747e-15       5.185582878581e-16      -3.094211502012e-17 
 1432       1.063942804820e-10       1.720264715669e-12      -5.052359251426e-12       1.110494034695e-14       1.443281371743e-15       5.167441798121e-16      -3.012389399063e-17 
 1433       1.063227090849e-10       1.707942041670e-12      -4.974446804398e-12       1.110059021289e-14       1.439175922106e-15       5.149056757017e-16      -2.930419807594e-17 
