# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  179       6.852717510862e-10       1.084125803012e-13      -4.791597426614e-12       0.000000000000e+00       2.118802397620e-12       4.252141441903e-13      -2.257568696576e-15 
  180       6.883234340103e-10       1.069762536058e-13      -4.693721086561e-12       0.000000000000e+00       2.084066252919e-12       4.195292726171e-13      -2.198232909424e-15 
  181       6.913148637643e-10       1.055603266748e-13      -4.592252575773e-12       0.000000000000e+00       2.050045993380e-12       4.138796873040e-13      -2.138444749374e-15 
  182       6.942450696169e-10       1.041686719114e-13      -4.487206827470e-12       0.000000000000e+00       2.016728735404e-12       4.082708809633e-13      -2.078293447628e-15 
  183       6.971130912766e-10       1.028052171356e-13      -4.378600693595e-12       0.000000000000e+00       1.984103293852e-12       4.027125086364e-13      -2.017925738311e-15 
  184       6.999179641653e-10       1.014740012613e-13      -4.266453494457e-12       0.000000000000e+00       1.952156462521e-12       3.972144670025e-13      -1.957493967469e-15 
  185       7.026587193627e-10       1.001791754375e-13      -4.150787054572e-12       0.000000000000e+00       1.920872977680e-12       3.917868964737e-13      -1.897156162639e-15 
  186       7.053343835510e-10       9.892500418932e-14      -4.031625738496e-12       0.000000000000e+00       1.890235481612e-12       3.864401832880e-13      -1.837076102430e-15 
  187       7.079439789596e-10       9.771586655891e-14      -3.908996486673e-12       0.000000000000e+00       1.860224486149e-12       3.811849616043e-13      -1.777423386099e-15 
  188       7.104865233092e-10       9.655625724641e-14      -3.782928851273e-12       0.000000000000e+00       1.830818336215e-12       3.760321155961e-13      -1.718373503126e-15 
  189       7.129610626520e-10       9.545070966942e-14      -3.653454163095e-12       0.000000000000e+00       1.801996269097e-12       3.709910554471e-13      -1.660089216920e-15 
  190       7.153667727870e-10       9.440355624925e-14      -3.520602887045e-12       0.000000000000e+00       1.773747927261e-12       3.660643950254e-13      -1.602662994904e-15 
  191       7.177028654413e-10       9.341915211146e-14      -3.384407134743e-12       0.000000000000e+00       1.746064497972e-12       3.612528739592e-13      -1.546170339333e-15 
  192       7.199685561201e-10       9.250195240809e-14      -3.244901548148e-12       0.000000000000e+00       1.718935656440e-12       3.565570438178e-13      -1.490688087957e-15 
  193       7.221630641610e-10       9.165651319770e-14      -3.102123332497e-12       0.000000000000e+00       1.692349539712e-12       3.519772644382e-13      -1.436294421151e-15 
  194       7.242856127886e-10       9.088749232541e-14      -2.956112289242e-12       0.000000000000e+00       1.666292720547e-12       3.475137002510e-13      -1.383068869053e-15 
  195       7.263354291688e-10       9.019965030297e-14      -2.806910848984e-12       0.000000000000e+00       1.640750181308e-12       3.431663166061e-13      -1.331092318697e-15 
  196       7.283117444636e-10       8.959785118887e-14      -2.654564104413e-12       0.000000000000e+00       1.615705287841e-12       3.389348760990e-13      -1.280447021149e-15 
  197       7.302138241067e-10       8.908697727694e-14      -2.499118957396e-12       0.000000000000e+00       1.591142023480e-12       3.348168719861e-13      -1.231162175620e-15 
  198       7.320410609774e-10       8.867166440204e-14      -2.340621422435e-12       0.000000000000e+00       1.567051926851e-12       3.308011682336e-13      -1.183046247415e-15 
  199       7.337928891275e-10       8.835654902435e-14      -2.179119190002e-12       0.000000000000e+00       1.543427609764e-12       3.268738885130e-13      -1.135842433518e-15 
  200       7.354687543164e-10       8.814635329883e-14      -2.014662524748e-12       0.000000000000e+00       1.520260523471e-12       3.230204275225e-13      -1.089281828648e-15 
  201       7.370681141586e-10       8.804588569010e-14      -1.847304295716e-12       0.000000000000e+00       1.497540939508e-12       3.192254409662e-13      -1.043083264966e-15 
  202       7.385904382711e-10       8.806004158739e-14      -1.677100006549e-12       0.000000000000e+00       1.475257930529e-12       3.154728355336e-13      -9.969531517772e-16 
  203       7.400352084205e-10       8.819380391941e-14      -1.504107825704e-12       0.000000000000e+00       1.453399351145e-12       3.117457588796e-13      -9.505853152369e-16 
  204       7.414019186712e-10       8.845224376924e-14      -1.328388616661e-12       0.000000000000e+00       1.431951818761e-12       3.080265896037e-13      -9.036608380550e-16 
  205       7.426900838899e-10       8.884041136140e-14      -1.150004568556e-12       0.000000000000e+00       1.410902549556e-12       3.043003320303e-13      -8.559281397016e-16 
  206       7.438992656189e-10       8.936299923686e-14      -9.690149183917e-13       0.000000000000e+00       1.390245049546e-12       3.005650863304e-13      -8.074498002866e-16 
  207       7.450290483025e-10       9.002465663778e-14      -7.854799870619e-13       0.000000000000e+00       1.369973785743e-12       2.968222934992e-13      -7.583727410456e-16 
  208       7.460790312623e-10       9.083009731518e-14      -5.994625780535e-13       0.000000000000e+00       1.350082353060e-12       2.930733961618e-13      -7.088496058205e-16 
  209       7.470488288686e-10       9.178409983239e-14      -4.110280036835e-13       0.000000000000e+00       1.330563460416e-12       2.893198382272e-13      -6.590388287751e-16 
  210       7.479380707112e-10       9.289150786841e-14      -2.202441113332e-13       0.000000000000e+00       1.311408916845e-12       2.855630645432e-13      -6.091047021089e-16 
  211       7.487464017710e-10       9.415723052127e-14      -2.718130968253e-14       0.000000000000e+00       1.292609617606e-12       2.818045205512e-13      -5.592174437722e-16 
  212       7.494734825910e-10       9.558624261145e-14       1.680874050554e-13       0.000000000000e+00       1.274155530292e-12       2.780456519402e-13      -5.095532651804e-16 
  213       7.501189894474e-10       9.718358498522e-14       3.654864228999e-13       0.000000000000e+00       1.256035680938e-12       2.742879043021e-13      -4.602944389288e-16 
  214       7.506826370559e-10       9.895423727650e-14       5.649391241168e-13       0.000000000000e+00       1.238239661627e-12       2.705352586427e-13      -4.116030458469e-16 
  215       7.511642480324e-10       1.009027260497e-13       7.663728656192e-13       0.000000000000e+00       1.220762294860e-12       2.668020282035e-13      -3.635401128312e-16 
  216       7.515636884340e-10       1.030334908903e-13       9.697142792022e-13       0.000000000000e+00       1.203599256024e-12       2.631055853170e-13      -3.161411678257e-16 
  217       7.518808458730e-10       1.053510095502e-13       1.174887649572e-12       0.000000000000e+00       1.186745570207e-12       2.594638788861e-13      -2.694420710063e-16 
  218       7.521156297466e-10       1.078597979181e-13       1.381814892362e-12       0.000000000000e+00       1.170195602280e-12       2.558954406528e-13      -2.234790138479e-16 
  219       7.522679714668e-10       1.105644099902e-13       1.590415532151e-12       0.000000000000e+00       1.153943046972e-12       2.524193914663e-13      -1.782885181911e-16 
  220       7.523378246905e-10       1.134694378415e-13       1.800606680480e-12       0.000000000000e+00       1.137980918947e-12       2.490554475519e-13      -1.339074353095e-16 
  221       7.523251655494e-10       1.165795115958e-13       2.012303013873e-12       0.000000000000e+00       1.122301542881e-12       2.458239267794e-13      -9.037294497624e-17 
  222       7.522299928801e-10       1.198992993969e-13       2.225416751847e-12       0.000000000000e+00       1.106896543539e-12       2.427457549308e-13      -4.772255453131e-17 
  223       7.520523356181e-10       1.234333760863e-13       2.439859486293e-12       0.000000000000e+00       1.091757936854e-12       2.398350731958e-13      -5.972917782475e-18 
  224       7.517922750346e-10       1.271858198750e-13       2.655547846387e-12       0.000000000000e+00       1.076881502008e-12       2.370765172638e-13       3.494522607805e-17 
  225       7.514499243809e-10       1.311605895657e-13       2.872398157002e-12       0.000000000000e+00       1.062263607930e-12       2.344464829220e-13       7.512619519902e-17 
  226       7.510254220994e-10       1.353616531622e-13       3.090324602802e-12       0.000000000000e+00       1.047900124640e-12       2.319203814993e-13       1.146686140880e-16 
  227       7.505189320703e-10       1.397929875245e-13       3.309239210709e-12       0.000000000000e+00       1.033786415966e-12       2.294726283602e-13       1.536754654255e-16 
  228       7.499306438591e-10       1.444585780241e-13       3.529051832366e-12       0.000000000000e+00       1.019917332266e-12       2.270766313993e-13       1.922541418795e-16 
  229       7.492607729638e-10       1.493624181994e-13       3.749670126602e-12       0.000000000000e+00       1.006287203155e-12       2.247047795356e-13       2.305164979197e-16 
  230       7.485095610618e-10       1.545085094112e-13       3.970999541899e-12       0.000000000000e+00       9.928898302215e-13       2.223284312068e-13       2.685789016316e-16 
  231       7.476772762574e-10       1.599008604976e-13       4.192943298854e-12       0.000000000000e+00       9.797184797509e-13       2.199179028638e-13       3.065622865312e-16 
  232       7.467642105506e-10       1.655433460399e-13       4.415404630672e-12       0.000000000000e+00       9.667667804911e-13       2.174493275168e-13       3.445609974622e-16 
  233       7.457706715582e-10       1.714392720965e-13       4.638293695428e-12       0.000000000000e+00       9.540314939141e-13       2.149257271844e-13       3.825470725279e-16 
  234       7.446969907577e-10       1.775917828230e-13       4.861521059235e-12       0.000000000000e+00       9.415099019467e-13       2.123572272372e-13       4.204601152509e-16 
  235       7.435435264584e-10       1.840039987812e-13       5.084995464378e-12       0.000000000000e+00       9.291989121644e-13       2.097543077779e-13       4.582379484602e-16 
  236       7.423106640428e-10       1.906790162810e-13       5.308623816790e-12       0.000000000000e+00       9.170950525222e-13       2.071278073858e-13       4.958165968310e-16 
  237       7.409988162076e-10       1.976199067213e-13       5.532311173532e-12       0.000000000000e+00       9.051944660858e-13       2.044889268628e-13       5.331302694242e-16 
  238       7.396084232043e-10       2.048297159319e-13       5.755960730269e-12       0.000000000000e+00       8.934929057628e-13       2.018492329782e-13       5.701113422262e-16 
  239       7.381399530807e-10       2.123114635148e-13       5.979473808748e-12       0.000000000000e+00       8.819857290338e-13       1.992206622142e-13       6.066903406883e-16 
  240       7.365939019219e-10       2.200681421857e-13       6.202749844275e-12       0.000000000000e+00       8.706678926837e-13       1.966155245111e-13       6.427959222670e-16 
  241       7.349707940907e-10       2.281027171153e-13       6.425686373193e-12       0.000000000000e+00       8.595339475324e-13       1.940465070125e-13       6.783548589628e-16 
  242       7.332711828917e-10       2.364179829969e-13       6.648181510429e-12       0.000000000000e+00       8.485787565619e-13       1.915244202013e-13       7.133115716593e-16 
  243       7.314956521057e-10       2.450161271580e-13       6.870141571812e-12       0.000000000000e+00       8.377997076602e-13       1.890512795523e-13       7.476880607399e-16 
  244       7.296448150141e-10       2.538991391328e-13       7.091473881735e-12       0.000000000000e+00       8.271946225302e-13       1.866268188222e-13       7.815275133767e-16 
  245       7.277193142254e-10       2.630689496506e-13       7.312084316551e-12       0.000000000000e+00       8.167610413846e-13       1.842507097124e-13       8.148750953443e-16 
  246       7.257198219172e-10       2.725274296861e-13       7.531877297131e-12       0.000000000000e+00       8.064962191533e-13       1.819225610070e-13       8.477779734567e-16 
  247       7.236470400778e-10       2.822763895116e-13       7.750755781423e-12       0.000000000000e+00       7.963971216906e-13       1.796419177115e-13       8.802853380049e-16 
  248       7.215017007485e-10       2.923175777473e-13       7.968621257010e-12       0.000000000000e+00       7.864604219828e-13       1.774082601910e-13       9.124484251941e-16 
  249       7.192845662651e-10       3.026526804129e-13       8.185373733669e-12       0.000000000000e+00       7.766824963552e-13       1.752210033085e-13       9.443205395805e-16 
