# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:D_M*^2_smg            20:kineticity_smg        21:braiding_smg          22:tensor_excess_smg     23:Mpl_running_smg       24:c_s^2                 25:kin (D)            
       2.316914735435e+09       1.408041676855e-16       2.000459371629e-04       1.158191773412e+13       1.403502506780e+04       6.057635547434e-06       3.251795640583e+13       1.154965673518e-04       7.929015727147e+25       3.048896435629e+19       1.665877600404e+20       5.485046405134e+25       1.341408183995e+26       1.215330488462e-04       9.369886614139e-02       2.252479816400e-05      -2.027231834760e-05       1.000000000000e+00       0.000000000000e+00       5.037571359580e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.037571359580e-25 
       2.300809071883e+09       1.427823249530e-16       2.014462588704e-04       1.142145773357e+13       1.403502506640e+04       6.100038995767e-06       3.229191301093e+13       1.163050429676e-04       7.710834769823e+25       2.985755636898e+19       1.631378284176e+20       5.334115606556e+25       1.304496967592e+26       1.216124837160e-04       9.363767883446e-02       2.247771016378e-05      -2.022993914740e-05       1.000000000000e+00       0.000000000000e+00       5.169282272524e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.169282272524e-25 
       2.284815364285e+09       1.447882733416e-16       2.028563812928e-04       1.126322080323e+13       1.403502506499e+04       6.142739268231e-06       3.206744092066e+13       1.171191779077e-04       7.498657449236e+25       2.923922445868e+19       1.597593427894e+20       5.187337937097e+25       1.268601428619e+26       1.216919185986e-04       9.357657151289e-02       2.243072060083e-05      -2.018764854074e-05       1.000000000000e+00       0.000000000000e+00       5.304436861287e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.304436861287e-25 
       2.268932834396e+09       1.468224032887e-16       2.042763753707e-04       1.110717614391e+13       1.403502506357e+04       6.185738442595e-06       3.184452921234e+13       1.179390117874e-04       7.292318564654e+25       2.863369782777e+19       1.564508235524e+20       5.044599116029e+25       1.233693618914e+26       1.217713534940e-04       9.351554402099e-02       2.238382926937e-05      -2.014544634243e-05       1.000000000000e+00       0.000000000000e+00       5.443125163218e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.443125163218e-25 
       2.253160709382e+09       1.488851107168e-16       2.057063102257e-04       1.095329338308e+13       1.403502506214e+04       6.229038611172e-06       3.162316703924e+13       1.187645844990e-04       7.091657461134e+25       2.804071128665e+19       1.532108217451e+20       4.905788007263e+25       1.199746359355e+26       1.218507884024e-04       9.345459620344e-02       2.233703596405e-05      -2.010333236764e-05       1.000000000000e+00       0.000000000000e+00       5.585439569757e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.585439569757e-25 
       2.237498221781e+09       1.509767971106e-16       2.071462531603e-04       1.080154256905e+13       1.403502506070e+04       6.272641880922e-06       3.140334363001e+13       1.195959362145e-04       6.896517904443e+25       2.746000513768e+19       1.500379184129e+20       4.770796532815e+25       1.166733218705e+26       1.219302233237e-04       9.339372790535e-02       2.229034047994e-05      -2.006130643195e-05       1.000000000000e+00       0.000000000000e+00       5.731474887983e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.731474887983e-25 
       2.221944609466e+09       1.530978695954e-16       2.085962769343e-04       1.065189416504e+13       1.403502505925e+04       6.316550373553e-06       3.118504828816e+13       1.204331073866e-04       6.706747959407e+25       2.689132506135e+19       1.469307239872e+20       4.639519588660e+25       1.134628493027e+26       1.220096582582e-04       9.333293897224e-02       2.224374261256e-05      -2.001936835130e-05       1.000000000000e+00       0.000000000000e+00       5.881328403771e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       5.881328403771e-25 
       2.206499115608e+09       1.552487410162e-16       2.100564506691e-04       1.050431904351e+13       1.403502505779e+04       6.360766225625e-06       3.096827039160e+13       1.212761387516e-04       6.522199871621e+25       2.633442200500e+19       1.438878776762e+20       4.511854962895e+25       1.103407185675e+26       1.220890932059e-04       9.327222925005e-02       2.219724215783e-05      -1.997751794205e-05       1.000000000000e+00       0.000000000000e+00       6.035099946606e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.035099946606e-25 
       2.191160988639e+09       1.574298300180e-16       2.115268453053e-04       1.035878848047e+13       1.403502505632e+04       6.405291588653e-06       3.075299939202e+13       1.221250713308e-04       6.342729952403e+25       2.578905207367e+19       1.409080468695e+20       4.387703256163e+25       1.073044987828e+26       1.221685281669e-04       9.321159858511e-02       2.215083891212e-05      -1.993575502091e-05       1.000000000000e+00       0.000000000000e+00       6.192891956086e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.192891956086e-25 
       2.175929482215e+09       1.596415611273e-16       2.130075317837e-04       1.021527414987e+13       1.403502505484e+04       6.450128629216e-06       3.053922481450e+13       1.229799464324e-04       6.168198466922e+25       2.525497642333e+19       1.379899265541e+20       4.266967804252e+25       1.043518259566e+26       1.222479631413e-04       9.315104682415e-02       2.210453267220e-05      -1.989407940498e-05       1.000000000000e+00       0.000000000000e+00       6.354809550161e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.354809550161e-25 
       2.160803855181e+09       1.618843648348e-16       2.144985846826e-04       1.007374811810e+13       1.403502505335e+04       6.495279529054e-06       3.032693625687e+13       1.238408056543e-04       5.998469525397e+25       2.473196115625e+19       1.351322387432e+20       4.149554602842e+25       1.014804011466e+26       1.223273981293e-04       9.309057381433e-02       2.205832323529e-05      -1.985249091176e-05       1.000000000000e+00       0.000000000000e+00       6.520960595168e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.520960595168e-25 
       2.145783371532e+09       1.641586776793e-16       2.160000731237e-04       9.934182838559e+12       1.403502505185e+04       6.540746485183e-06       3.011612338932e+13       1.247076908849e-04       5.833410977299e+25       2.421977721860e+19       1.323337319161e+20       4.035372234307e+25       9.868798866957e+25       1.224068331309e-04       9.303017940319e-02       2.201221039903e-05      -1.981098935912e-05       1.000000000000e+00       0.000000000000e+00       6.691455777682e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.691455777682e-25 
       2.130867300380e+09       1.664649423323e-16       2.175120735046e-04       9.796551146278e+12       1.403502505034e+04       6.586531709997e-06       2.990677595382e+13       1.255806443065e-04       5.672894308454e+25       2.371820030011e+19       1.295931804705e+20       3.924331796538e+25       9.597241436130e+25       1.224862681462e-04       9.296986343868e-02       2.196619396146e-05      -1.976957456531e-05       1.000000000000e+00       0.000000000000e+00       6.866408678257e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       6.866408678257e-25 
       2.116054915920e+09       1.688036076845e-16       2.190346567659e-04       9.660826252646e+12       1.403502504881e+04       6.632637431376e-06       2.969888376365e+13       1.264597083962e-04       5.516794540982e+25       2.322701073583e+19       1.269093841857e+20       3.816346833728e+25       9.333156388349e+25       1.225657031754e-04       9.290962576916e-02       2.192027372107e-05      -1.972824634896e-05       1.000000000000e+00       0.000000000000e+00       7.045935847093e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       7.045935847093e-25 
       2.101345497390e+09       1.711751289330e-16       2.205678993050e-04       9.526981740192e+12       1.403502504728e+04       6.679065892797e-06       2.949243670290e+13       1.273449259286e-04       5.364990135994e+25       2.274599340995e+19       1.242811676965e+20       3.711333269054e+25       9.076338107764e+25       1.226451382185e-04       9.284946624337e-02       2.187444947675e-05      -1.968700452908e-05       1.000000000000e+00       0.000000000000e+00       7.230156881675e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       7.230156881675e-25 
       2.086738329039e+09       1.735799676702e-16       2.221118738817e-04       9.394991557440e+12       1.403502504574e+04       6.725819353440e-06       2.928742472599e+13       1.282363399777e-04       5.217362898958e+25       2.227493766157e+19       1.217073799791e+20       3.609209339217e+25       8.826586636407e+25       1.227245732757e-04       9.278938471047e-02       2.182872102784e-05      -1.964584892505e-05       1.000000000000e+00       0.000000000000e+00       7.419194506447e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       7.419194506447e-25 
       2.072232700089e+09       1.760185919730e-16       2.236666568933e-04       9.264830013842e+12       1.403502504418e+04       6.772900088298e-06       2.908383785717e+13       1.291339939192e-04       5.073797887677e+25       2.181363719245e+19       1.191868938466e+20       3.509895530778e+25       8.583707518508e+25       1.228040083470e-04       9.272938102000e-02       2.178308817406e-05      -1.960477935665e-05       1.000000000000e+00       0.000000000000e+00       7.613174654574e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       7.613174654574e-25 
       2.057827904708e+09       1.784914764946e-16       2.252323229186e-04       9.136471774773e+12       1.403502504262e+04       6.820310388292e-06       2.888166619001e+13       1.300379314320e-04       4.934183322790e+25       2.136188997668e+19       1.167186054554e+20       3.413314518255e+25       8.347511649094e+25       1.228834434326e-04       9.266945502190e-02       2.173755071558e-05      -1.956379564402e-05       1.000000000000e+00       0.000000000000e+00       7.812226551827e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       7.812226551827e-25 
       2.043523241966e+09       1.809991025566e-16       2.268089483550e-04       9.009891856608e+12       1.403502504104e+04       6.868052560376e-06       2.868089988697e+13       1.309481965012e-04       4.798410500744e+25       2.091949817215e+19       1.143014338219e+20       3.319391103911e+25       8.117815126748e+25       1.229628785326e-04       9.260960656651e-02       2.169210845297e-05      -1.952289760768e-05       1.000000000000e+00       0.000000000000e+00       8.016482802681e-25       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       9.999999999965e-08       8.016482802681e-25 
